id,Number,sentiment,text
89,6153,0,"mex compile  matlab caffe private caffe .cpp  failed.. hi i trying build matcaffe matlab 2015a gcc 4.7.4. (ubuntu 16.04 ) and i succeed compilng caffe python already. however, i met caffe .cpp issue tried several solutions online know best way fix this. could anyone help this ? please use caffe users list (https groups.google.com forum !forum caffe users ) usage, installation, modeling questions, requests help. do post requests issues. doing interferes development caffe. please read guidelines contributing (https github.com bvlc caffe blob master contributing.md ) submitting issue. issue summary steps reproduce if difficulty building caffe training model, please ask caffe users mailing list. if reporting build error seems due bug caffe, please attach build configuration (either makefile.config cmakecache.txt ) output make (or cmake ) command. your system configuration operating system compiler cuda version (if applicable ) cudnn version (if applicable ) blas python matlab version (for pycaffe matcaffe respectively )"
80,745,0,"creating leveldb python. i currently creating several million artificial data images python, i would like stored leveldb fed caffe. at moment im saving images directly file, using create leveldb.sh create leveldb directories. this creates problem i save couple million images hdd. what i trying python directly save artificial images leveldb, without save image file. currently, code trying emulate happens readimagetodatum io.cpp. the leveldb created code matches size (number leveldb files ) leveldb created convert imageset.bin however, i train caffe leveldb directory, test 1 test 2 get worse time. what i suspecting i missed something converting image string format, i may missed something completely different."
88,920,0,"why use leveldb datalayer i.s.o. imagedatalayer ? . when training imagenet set (1.2m images, 1k classes ) using imagedatalayer, i get approximately ( 5 diff ) performance using leveldb datalayer. what use leveldb then ? fwiw 36 secs 20 iterations (5,120 images ) . testing 123 secs validation set (50,000 images ) gtx760 4gb i5 4590"
83,797,0,"timer test always fails ? . i checked latest dev, always seem stuck test im running mid 2012 mbpr (compute capability 3.0 ) double precision gpu computation issue here, could anyone offer idea this ? thanks advance!"
181,6279,0,please delete. please delete
193,2506,0,"pretrain model using caffe. hello guys, i wanna ask i use caffe pretrain model, use papameters model initialize another model ? if can, anyone teach it ? thank you."
113,6881,0,"a bug pooling layer.cpp ? . csukuangfj noiredd issue summary a bug pooling layer.cpp ? original code (pad h pad w ) if padding, ensure last pooling starts strictly inside image (instead padding ) otherwise clip last.` ((pooled height 1 ) stride h height pad h ) pooled height ((pooled width 1 ) stride w width pad w ) pooled width check lt((pooled height 1 ) stride h , height pad h ) check lt((pooled width 1 ) stride w , width pad w ) i think if (pad h pad w ) removed for example input feature map hi wi 6 6kernel 1stride 2pad 0round mode ceil ho ceil div((6 2 0 1 ) ,2 ) 1 4 (ho 1 ) stride (4 1 ) 2 6 hi pad 6 0 in case, 4th output point side input map, ho wo must decreased 1! so, if (pad h pad w ) removed"
79,5589,0,"scale within transform param data layer used mnist example applied imagenet example ? . i try train alexnet imagenet. i read train val.prototxt, transform param below transform param mirror true crop size 227 mean file data ilsvrc12 imagenet mean.binaryproto but example mnist tutorial, scale parameter normalize pixel value 0, 255 0, 1 , listed below transform param scale 0.00390625 and i tried add scale 0.00390625 transform param case, accuracy becomes poor. is lmdb data converted build tools convert imageset already normalized ? i tried trace codes tools convert imageset i found image loaded function readimagetodatum . then readfiletodatum called readimagetodatum. finally readfiletodatum, i still don s see codes normalizing pixel value. why scale 0.00390625 available mnist example examples ? if lmdb data normalized, normalization done ? thanks"
270,3398,0,"training error loss nan multitask net. hi everyone, i use caffe train multitask net classification regression. my loss layers are layer name loss1 type softmaxwithloss bottom fc8 1 bottom label1 size100 classfication top loss1 loss weight 2.0 layer name loss2 type euclideanloss bottom fc8 2 bottom label2 size4 regression top loss2 i finetune caffenet.caffemodel, solver.prototxt is net train vol.prototxt test iter 100 test interval 1000 base lr 0.001 lr policy step gamma 0.1 stepsize 20000 display 20 max iter 100000 momentum 0.9 weight decay 0.0005 snapshot 10000 snapshot prefix solver mode gpu the error is iteration 20, loss nan train net output 0 loss1 2.58978 ( 4 10.3591 loss ) train net output 1 loss2 nan ( 1 nan loss ) only iteration 0 without nan iteration 0, loss 14.9363 train net output 0 loss1 3.10484 ( 4 12.4193 loss ) train net output 1 loss2 2.51693 ( 1 2.51693 loss ) the iterations always nan loss. i follow https github.com bvlc caffe issues 409,but helpful me. when i set base lr 0, nan gone, even base lr small 0.0001 nan again. any advice appreciated! thanks! artiit."
165,3340,0,"issue compiling matlab wrapper. compiling r2015b apple llvm version 7.0.0 (clang 700.1.76 ) gives following error linking, anyone else facing issue ?"
229,2309,0,"extract filters bias . hi all, i want know extract filters biases caffemodel. i read tutorial filter visualization example , dont know using caffemodel.(i dont know part modify reference code ) i want extract filters bisaes save .mat file matlab. anyone help me ? please thanks."
129,5422,0,parse log.sh plot training log.py broken log format. iters seconds trainingloss learningrate 0 60.772177 60.7705s 100 0.0001 100 96.870289 36.0956s 100 0.0001 200 133.719327 36.8478s 100 0.0001 300 170.667324 36.946s 100 0.0001 400 207.608621 36.9394s 100 0.0001 500 244.500362 36.89s 100 0.0001 600 281.548364 37.0463s 100 0.0001 700 318.434129 36.8841s 100 0.0001 800 355.580382 37.1446s 100 0.0001 900 392.528603 36.9466s 100 0.0001 1000 429.473415 36.9432s 100 0.0001 1100 466.495543 37.0206s 100 0.0001 1200 503.244692 36.7477s 100 0.0001 1300 540.270175 37.0241s 100 0.0001 1400 577.266514 36.995s 100 0.0001 1500 614.206808 36.9389s 100 0.0001 1600 651.201857 36.9936s 100 0.0001 1700 688.026594 36.8234s 100 0.0001 1800 725.065849 37.0379s 100 0.0001 1900 761.979795 36.9126s 100 0.0001 2000 859.710876 97.7279s 100 0.0001 2100 896.690779 36.9773s 100 0.0001 2200 933.594652 36.9026s 100 0.0001 2300 970.522537 36.9266s 100 0.0001 2400 1007.543336 37.0196s 100 0.0001 2500 1044.460583 36.916s 100 0.0001 2600 1081.500929 37.0391s 100 0.0001 2700 1118.330184 36.8281s 100 0.0001 2800 1155.352403 37.021s 100 0.0001 2900 1192.409225 37.0556s 100 0.0001 3000 1229.340137 36.9297s 100 0.0001 3100 1266.362365 37.0211s 100 0.0001 3200 1303.306361 36.9428s 100 0.0001 3300 1340.233099 36.9256s 100 0.0001 the training loss time per 100 iteration.
265,1498,0,mvn layer inner product layer return nan ? . cross channel true
12,4026,1,"caffe memory leaks. i posted users group responder said may useful here. valgrind complete leveldb used instead lmdb. compiled gpu run gpu 4315 leak summary 4315 definitely lost 96 bytes 4 blocks 4315 indirectly lost 0 bytes 0 blocks 4315 possibly lost 70,778,113 bytes 20,095 blocks 4315 still reachable 114,126,748 bytes 153,749 blocks 4315 suppressed 0 bytes 0 blocks compiled gpu run cpu 5232 leak summary 5232 definitely lost 96 bytes 4 blocks 5232 indirectly lost 0 bytes 0 blocks 5232 possibly lost 70,775,503 bytes 20,075 blocks 5232 still reachable 114,116,564 bytes 153,675 blocks 5232 suppressed 0 bytes 0 blocks compiled cpu 12882 leak summary 12882 definitely lost 0 bytes 0 blocks 12882 indirectly lost 0 bytes 0 blocks 12882 possibly lost 86,909 bytes 1,906 blocks 12882 still reachable 552,984 bytes 6,332 blocks 12882 suppressed 0 bytes 0 blocks this valgrind page http valgrind.org docs manual faq.html faq.deflost gives following possibly lost. possibly lost means program leaking memory, unless unusual things pointers could cause point middle allocated block see user manual possible causes. the mnist gpu run repeated 273 times (just 100 minutes ) point computer freezing lack memory. cat proc meminfo used collect memory stats every 10 seconds sequence. charts 42 stats proc meminfo combined single page https github.com neilnelson misc blob master meminfo.png. (right click, select view image, click image expand. ) the interesting charts memfree declines zero (175372 bytes ) 219 run. buffers stays memfree gets zero declines zero cached similar buffers swapfree declines (an increase swap usage ) memfree gets zero. just leak summary compiled gpu run cpu run instance following possibly lost section. 5232 22,144,025 bytes 2,207 blocks possibly lost loss record 2,543 2,544 5232 0x4c2ab80 malloc (in usr lib valgrind vgpreload memcheck amd64 linux.so ) 5232 0x28e90f1d ? ? ? (in usr lib x86 64 linux gnu libcuda.so.352.63 ) 5232 0x28e4134c ? ? ? (in usr lib x86 64 linux gnu libcuda.so.352.63 ) 5232 0x28e5211f ? ? ? (in usr lib x86 64 linux gnu libcuda.so.352.63 ) 5232 0x28f3fccf ? ? ? (in usr lib x86 64 linux gnu libcuda.so.352.63 ) 5232 0x28f3ffdf ? ? ? (in usr lib x86 64 linux gnu libcuda.so.352.63 ) 5232 0xe43fd2c ? ? ? (in usr local cuda 7.0 targets x86 64 linux lib libcudnn.so.4 ) 5232 0xe432aaf ? ? ? (in usr local cuda 7.0 targets x86 64 linux lib libcudnn.so.4 ) 5232 0xe43edb6 ? ? ? (in usr local cuda 7.0 targets x86 64 linux lib libcudnn.so.4 ) 5232 0xe443570 ? ? ? (in usr local cuda 7.0 targets x86 64 linux lib libcudnn.so.4 ) 5232 0xe4371db ? ? ? (in usr local cuda 7.0 targets x86 64 linux lib libcudnn.so.4 ) 5232 0xe4256a1 ? ? ? (in usr local cuda 7.0 targets x86 64 linux lib libcudnn.so.4 ) 5232 0xe458c9e ? ? ? (in usr local cuda 7.0 targets x86 64 linux lib libcudnn.so.4 ) 5232 0xe146c11 cudnncreate (in usr local cuda 7.0 targets x86 64 linux lib libcudnn.so.4 ) 5232 0x51ce276 caffe cudnnconvolutionlayer layersetup(std vectorcaffe blob const , std vectorcaffe blob const ) (cudnn conv layer.cpp 53 ) 5232 0x518ec4b caffe layer setup(std vectorcaffe blob const , std vectorcaffe blob const ) (layer.hpp 71 ) 5232 0x51946e0 caffe net init(caffe netparameter const ) (net.cpp 139 ) 5232 0x5192a76 caffe net net(caffe netparameter const , caffe net const ) (net.cpp 27 ) 5232 0x516bb72 caffe solver inittrainnet( ) (solver.cpp 105 ) 5232 0x516b395 caffe solver init(caffe solverparameter const ) (solver.cpp 57 ) this seems little odd 22,144,025 possibly lost bytes related cuda libs caffe cudnnconvolutionlayer. that is, gpu used cpu run, cuda libs would expected used shown. the possibly lost figure compiled cpu only leak summary insignificant compared figures cuda compiled code. the memory decline first 192 cuda mnist runs averages 59.8 megabytes per run. valgrind shows 67.5 megabytes possibly lost single run."
